MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
12,1,12/26/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1752.0,85.0,0,0,N,117,607,0.0,0.0,57.0,0.0
12,2,12/6/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1905.0,-28.0,0,0,N,108,607,,,,0.0
12,2,12/6/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1537.0,-12.0,0,0,N,112,607,,,,0.0
12,2,12/6/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1449.0,3.0,0,0,N,71,209,,,,0.0
12,2,12/6/22 0:00,B6,16,B6,16,JFK,SYR,810,920,923.0,3.0,0,0,N,70,209,,,,0.0
12,2,12/6/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2346.0,6.0,0,0,N,71,209,,,,0.0
12,2,12/6/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1802.0,6.0,0,0,N,161,1053,,,,0.0
12,2,12/6/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2352.0,-6.0,0,0,N,88,209,,,,0.0
12,2,12/6/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1729.0,-11.0,0,0,N,85,209,,,,0.0
12,2,12/6/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,904.0,-28.0,0,0,N,87,209,,,,0.0
12,2,12/6/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2036.0,-28.0,0,0,N,114,607,,,,0.0
12,2,12/6/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1624.0,-25.0,0,0,N,110,607,,,,0.0
12,2,12/13/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1934.0,1.0,0,0,N,108,607,,,,0.0
12,2,12/13/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1557.0,8.0,0,0,N,112,607,,,,0.0
12,2,12/13/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1504.0,18.0,0,0,N,71,209,0.0,2.0,0.0,0.0
12,2,12/13/22 0:00,B6,16,B6,16,JFK,SYR,810,920,930.0,10.0,0,0,N,70,209,,,,0.0
12,2,12/13/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2339.0,-1.0,0,0,N,71,209,,,,0.0
12,2,12/13/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1820.0,24.0,0,0,N,161,1053,0.0,9.0,0.0,0.0
12,2,12/13/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2352.0,-6.0,0,0,N,88,209,,,,0.0
12,2,12/13/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1729.0,-11.0,0,0,N,85,209,,,,0.0
12,2,12/13/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,934.0,2.0,0,0,N,87,209,,,,0.0
12,2,12/13/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2058.0,-6.0,0,0,N,114,607,,,,0.0
12,2,12/13/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1649.0,0.0,0,0,N,110,607,,,,0.0
12,2,12/20/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1555.0,-7.0,0,0,N,117,607,,,,0.0
12,2,12/20/22 0:00,B6,116,B6,116,JFK,SYR,1330,1441,1438.0,-3.0,0,0,N,71,209,,,,0.0
12,2,12/20/22 0:00,B6,16,B6,16,JFK,SYR,810,920,904.0,-16.0,0,0,N,70,209,,,,0.0
12,2,12/20/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,39.0,59.0,0,0,N,71,209,0.0,0.0,45.0,0.0
12,2,12/20/22 0:00,B6,656,B6,656,MCO,SYR,1614,1855,1956.0,61.0,0,0,N,161,1053,0.0,0.0,0.0,0.0
12,2,12/20/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2332.0,-26.0,0,0,N,88,209,,,,0.0
12,2,12/20/22 0:00,DL,5114,9E,5114,JFK,SYR,1620,1748,1724.0,-24.0,0,0,N,88,209,,,,0.0
12,2,12/20/22 0:00,DL,5202,9E,5202,JFK,SYR,950,1114,1100.0,-14.0,0,0,N,84,209,,,,0.0
12,2,12/20/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2116.0,9.0,0,0,N,113,607,,,,0.0
12,2,12/20/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1615.0,-12.0,0,0,N,117,607,,,,0.0
12,2,12/27/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2006.0,-13.0,0,0,N,106,607,,,,0.0
12,2,12/27/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1548.0,-14.0,0,0,N,117,607,,,,0.0
12,2,12/27/22 0:00,B6,116,B6,116,JFK,SYR,1335,1448,1606.0,78.0,0,0,N,73,209,0.0,0.0,16.0,0.0
12,2,12/27/22 0:00,B6,2516,B6,2516,JFK,SYR,2230,2341,46.0,65.0,0,0,N,71,209,0.0,0.0,57.0,0.0
12,2,12/27/22 0:00,B6,656,B6,656,MCO,SYR,1545,1828,1901.0,33.0,0,0,N,163,1053,0.0,13.0,12.0,0.0
12,2,12/27/22 0:00,DL,5190,9E,5190,JFK,SYR,2110,2241,2233.0,-8.0,0,0,N,91,209,,,,0.0
12,2,12/27/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2056.0,-11.0,0,0,N,113,607,,,,0.0
12,2,12/27/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1721.0,54.0,0,0,N,117,607,0.0,1.0,46.0,0.0
12,3,12/7/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1913.0,-20.0,0,0,N,108,607,,,,0.0
12,3,12/7/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1613.0,24.0,0,0,N,112,607,0.0,0.0,24.0,0.0
12,3,12/7/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1512.0,26.0,0,0,N,71,209,0.0,4.0,6.0,0.0
12,3,12/7/22 0:00,B6,16,B6,16,JFK,SYR,810,920,929.0,9.0,0,0,N,70,209,,,,0.0
12,3,12/7/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,222.0,162.0,0,0,N,71,209,0.0,0.0,74.0,0.0
12,3,12/7/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1745.0,-11.0,0,0,N,161,1053,,,,0.0
12,3,12/7/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2333.0,-25.0,0,0,N,88,209,,,,0.0
12,3,12/7/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1732.0,-8.0,0,0,N,85,209,,,,0.0
12,3,12/7/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,902.0,-30.0,0,0,N,87,209,,,,0.0
12,3,12/7/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2059.0,-5.0,0,0,N,114,607,,,,0.0
12,3,12/7/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1641.0,-8.0,0,0,N,110,607,,,,0.0
12,3,12/14/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1932.0,-1.0,0,0,N,108,607,,,,0.0
12,3,12/14/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1545.0,-4.0,0,0,N,112,607,,,,0.0
12,3,12/14/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1542.0,56.0,0,0,N,71,209,0.0,9.0,0.0,0.0
12,3,12/14/22 0:00,B6,16,B6,16,JFK,SYR,810,920,928.0,8.0,0,0,N,70,209,,,,0.0
12,3,12/14/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2338.0,-2.0,0,0,N,71,209,,,,0.0
12,3,12/14/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1756.0,0.0,0,0,N,161,1053,,,,0.0
12,3,12/14/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2331.0,-27.0,0,0,N,88,209,,,,0.0
12,3,12/14/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1803.0,23.0,0,0,N,85,209,0.0,0.0,0.0,0.0
12,3,12/14/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,918.0,-14.0,0,0,N,87,209,,,,0.0
12,3,12/14/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2055.0,-9.0,0,0,N,114,607,,,,0.0
12,3,12/14/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1655.0,6.0,0,0,N,110,607,,,,0.0
12,3,12/21/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2012.0,-7.0,0,0,N,106,607,,,,0.0
12,3,12/21/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1637.0,35.0,0,0,N,117,607,0.0,35.0,0.0,0.0
12,3,12/21/22 0:00,B6,116,B6,116,JFK,SYR,1330,1441,1425.0,-16.0,0,0,N,71,209,,,,0.0
12,3,12/21/22 0:00,B6,16,B6,16,JFK,SYR,810,920,927.0,7.0,0,0,N,70,209,,,,0.0
12,3,12/21/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,31.0,51.0,0,0,N,71,209,0.0,0.0,35.0,0.0
12,3,12/21/22 0:00,B6,656,B6,656,MCO,SYR,1614,1855,1850.0,-5.0,0,0,N,161,1053,,,,0.0
12,3,12/21/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2352.0,-6.0,0,0,N,88,209,,,,0.0
12,3,12/21/22 0:00,DL,5114,9E,5114,JFK,SYR,1620,1748,1742.0,-6.0,0,0,N,88,209,,,,0.0
12,3,12/21/22 0:00,DL,5202,9E,5202,JFK,SYR,950,1114,1111.0,-3.0,0,0,N,84,209,,,,0.0
12,3,12/21/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2040.0,-27.0,0,0,N,113,607,,,,0.0
12,3,12/21/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1813.0,106.0,0,0,N,117,607,0.0,0.0,0.0,0.0
12,3,12/28/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2009.0,-10.0,0,0,N,106,607,,,,0.0
12,3,12/28/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1607.0,5.0,0,0,N,117,607,,,,0.0
12,3,12/28/22 0:00,B6,116,B6,116,JFK,SYR,1335,1448,1457.0,9.0,0,0,N,73,209,,,,0.0
12,3,12/28/22 0:00,B6,2516,B6,2516,JFK,SYR,2230,2341,104.0,83.0,0,0,N,71,209,0.0,0.0,17.0,0.0
12,3,12/28/22 0:00,B6,656,B6,656,MCO,SYR,1545,1828,1951.0,83.0,0,0,N,163,1053,0.0,0.0,69.0,0.0
12,3,12/28/22 0:00,DL,5190,9E,5190,JFK,SYR,2110,2241,2252.0,11.0,0,0,N,91,209,,,,0.0
12,3,12/28/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2136.0,29.0,0,0,N,113,607,0.0,0.0,24.0,0.0
12,3,12/28/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1613.0,-14.0,0,0,N,117,607,,,,0.0
12,4,12/1/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1927.0,-6.0,0,0,N,108,607,,,,0.0
12,4,12/1/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1530.0,-19.0,0,0,N,112,607,,,,0.0
12,4,12/1/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1501.0,15.0,0,0,N,71,209,0.0,12.0,0.0,0.0
12,4,12/1/22 0:00,B6,16,B6,16,JFK,SYR,810,920,944.0,24.0,0,0,N,70,209,0.0,7.0,0.0,0.0
12,4,12/1/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2344.0,4.0,0,0,N,71,209,,,,0.0
12,4,12/1/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,2025.0,149.0,0,0,N,161,1053,0.0,6.0,140.0,0.0
12,4,12/1/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2342.0,-16.0,0,0,N,88,209,,,,0.0
12,4,12/1/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1721.0,-19.0,0,0,N,85,209,,,,0.0
12,4,12/1/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,1023.0,51.0,0,0,N,87,209,0.0,51.0,0.0,0.0
12,4,12/1/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2117.0,13.0,0,0,N,114,607,,,,0.0
12,4,12/1/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1638.0,-11.0,0,0,N,110,607,,,,0.0
12,4,12/8/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1924.0,-9.0,0,0,N,108,607,,,,0.0
12,4,12/8/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1535.0,-14.0,0,0,N,112,607,,,,0.0
12,4,12/8/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1452.0,6.0,0,0,N,71,209,,,,0.0
12,4,12/8/22 0:00,B6,16,B6,16,JFK,SYR,810,920,927.0,7.0,0,0,N,70,209,,,,0.0
12,4,12/8/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2326.0,-14.0,0,0,N,71,209,,,,0.0
12,4,12/8/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1752.0,-4.0,0,0,N,161,1053,,,,0.0
12,4,12/8/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,21.0,23.0,0,0,N,88,209,0.0,0.0,12.0,0.0
12,4,12/8/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1720.0,-20.0,0,0,N,85,209,,,,0.0
12,4,12/8/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,914.0,-18.0,0,0,N,87,209,,,,0.0
12,4,12/8/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2054.0,-10.0,0,0,N,114,607,,,,0.0
12,4,12/8/22 0:00,UA,5350,OO,5350,ORD,SYR,710,1000,954.0,-6.0,0,0,N,110,607,,,,0.0
12,4,12/15/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2114.0,55.0,0,0,N,106,607,10.0,10.0,35.0,0.0
12,4,12/15/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1635.0,33.0,0,0,N,117,607,11.0,6.0,16.0,0.0
12,4,12/15/22 0:00,B6,116,B6,116,JFK,SYR,1330,1441,1449.0,8.0,0,0,N,71,209,,,,0.0
12,4,12/15/22 0:00,B6,16,B6,16,JFK,SYR,810,920,917.0,-3.0,0,0,N,70,209,,,,0.0
12,4,12/15/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,207.0,147.0,0,0,N,71,209,0.0,0.0,122.0,0.0
12,4,12/15/22 0:00,B6,656,B6,656,MCO,SYR,1614,1855,2125.0,150.0,0,0,N,161,1053,0.0,18.0,114.0,0.0
12,4,12/15/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,43.0,45.0,0,0,N,88,209,0.0,0.0,37.0,0.0
12,4,12/15/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1738.0,-2.0,0,0,N,85,209,,,,0.0
12,4,12/15/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,947.0,15.0,0,0,N,87,209,0.0,15.0,0.0,0.0
12,4,12/15/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,1.0,174.0,0,0,N,113,607,0.0,30.0,144.0,0.0
12,4,12/15/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1646.0,19.0,0,0,N,117,607,0.0,19.0,0.0,0.0
12,4,12/22/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,,,1,0,N,106,607,,,,0.0
12,4,12/22/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1605.0,3.0,0,0,N,117,607,,,,0.0
12,4,12/22/22 0:00,B6,116,B6,116,JFK,SYR,1330,1441,1521.0,40.0,0,0,N,71,209,0.0,4.0,20.0,0.0
12,4,12/22/22 0:00,B6,16,B6,16,JFK,SYR,810,920,925.0,5.0,0,0,N,70,209,,,,0.0
12,4,12/22/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,127.0,107.0,0,0,N,71,209,0.0,0.0,0.0,0.0
12,4,12/22/22 0:00,B6,656,B6,656,MCO,SYR,1614,1855,2040.0,105.0,0,0,N,161,1053,0.0,4.0,0.0,0.0
12,4,12/22/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,,,1,0,N,88,209,,,,0.0
12,4,12/22/22 0:00,DL,5114,9E,5114,JFK,SYR,1620,1748,1843.0,55.0,0,0,N,88,209,0.0,38.0,17.0,0.0
12,4,12/22/22 0:00,DL,5202,9E,5202,JFK,SYR,950,1114,1111.0,-3.0,0,0,N,84,209,,,,0.0
12,4,12/22/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2137.0,30.0,0,0,N,113,607,30.0,0.0,0.0,0.0
12,4,12/22/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,,,1,0,N,117,607,,,,0.0
12,4,12/29/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2030.0,11.0,0,0,N,106,607,,,,0.0
12,4,12/29/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1558.0,-4.0,0,0,N,117,607,,,,0.0
12,4,12/29/22 0:00,B6,116,B6,116,JFK,SYR,1335,1448,1538.0,50.0,0,0,N,73,209,0.0,0.0,35.0,0.0
12,4,12/29/22 0:00,B6,2516,B6,2516,JFK,SYR,2230,2341,104.0,83.0,0,0,N,71,209,0.0,0.0,0.0,0.0
12,4,12/29/22 0:00,B6,656,B6,656,MCO,SYR,1545,1828,1839.0,11.0,0,0,N,163,1053,,,,0.0
12,4,12/29/22 0:00,DL,5190,9E,5190,JFK,SYR,2110,2241,2203.0,-38.0,0,0,N,91,209,,,,0.0
12,4,12/29/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2128.0,21.0,0,0,N,113,607,0.0,4.0,0.0,0.0
12,4,12/29/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1607.0,-20.0,0,0,N,117,607,,,,0.0
12,5,12/2/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,1913.0,-20.0,0,0,N,108,607,,,,0.0
12,5,12/2/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1537.0,-12.0,0,0,N,112,607,,,,0.0
12,5,12/2/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1449.0,3.0,0,0,N,71,209,,,,0.0
12,5,12/2/22 0:00,B6,16,B6,16,JFK,SYR,810,920,916.0,-4.0,0,0,N,70,209,,,,0.0
12,5,12/2/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2341.0,1.0,0,0,N,71,209,,,,0.0
12,5,12/2/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1747.0,-9.0,0,0,N,161,1053,,,,0.0
12,5,12/2/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2330.0,-28.0,0,0,N,88,209,,,,0.0
12,5,12/2/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1721.0,-19.0,0,0,N,85,209,,,,0.0
12,5,12/2/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,910.0,-22.0,0,0,N,87,209,,,,0.0
12,5,12/2/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2046.0,-18.0,0,0,N,114,607,,,,0.0
12,5,12/2/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1639.0,-10.0,0,0,N,110,607,,,,0.0
12,5,12/9/22 0:00,AA,3392,MQ,3392,ORD,SYR,1645,1933,2002.0,29.0,0,0,N,108,607,15.0,8.0,6.0,0.0
12,5,12/9/22 0:00,AA,3518,MQ,3518,ORD,SYR,1257,1549,1616.0,27.0,0,0,N,112,607,0.0,0.0,27.0,0.0
12,5,12/9/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1518.0,32.0,0,0,N,71,209,0.0,0.0,0.0,0.0
12,5,12/9/22 0:00,B6,16,B6,16,JFK,SYR,810,920,931.0,11.0,0,0,N,70,209,,,,0.0
12,5,12/9/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,15.0,35.0,0,0,N,71,209,0.0,0.0,0.0,0.0
12,5,12/9/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1759.0,3.0,0,0,N,161,1053,,,,0.0
12,5,12/9/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2331.0,-27.0,0,0,N,88,209,,,,0.0
12,5,12/9/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1717.0,-23.0,0,0,N,85,209,,,,0.0
12,5,12/9/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,925.0,-7.0,0,0,N,87,209,,,,0.0
12,5,12/9/22 0:00,UA,1998,UA,1998,ORD,SYR,1810,2104,2051.0,-13.0,0,0,N,114,607,,,,0.0
12,5,12/9/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1643.0,-6.0,0,0,N,110,607,,,,0.0
12,5,12/16/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2140.0,81.0,0,0,N,106,607,16.0,13.0,52.0,0.0
12,5,12/16/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1650.0,48.0,0,0,N,117,607,31.0,0.0,17.0,0.0
12,5,12/16/22 0:00,B6,116,B6,116,JFK,SYR,1330,1441,1447.0,6.0,0,0,N,71,209,,,,0.0
12,5,12/16/22 0:00,B6,16,B6,16,JFK,SYR,810,920,950.0,30.0,0,0,N,70,209,0.0,30.0,0.0,0.0
12,5,12/16/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,117.0,97.0,0,0,N,71,209,0.0,0.0,67.0,0.0
12,5,12/16/22 0:00,B6,656,B6,656,MCO,SYR,1614,1855,1857.0,2.0,0,0,N,161,1053,,,,0.0
12,5,12/16/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2333.0,-25.0,0,0,N,88,209,,,,0.0
12,5,12/16/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1753.0,13.0,0,0,N,85,209,,,,0.0
12,5,12/16/22 0:00,DL,5202,9E,5202,JFK,SYR,805,932,1001.0,29.0,0,0,N,87,209,0.0,29.0,0.0,0.0
12,5,12/16/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2205.0,58.0,0,0,N,113,607,0.0,17.0,16.0,0.0
12,5,12/16/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1647.0,20.0,0,0,N,117,607,0.0,20.0,0.0,0.0
12,5,12/23/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,28.0,249.0,0,0,N,106,607,111.0,36.0,102.0,0.0
12,5,12/23/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,,,1,0,N,117,607,,,,0.0
12,5,12/23/22 0:00,B6,116,B6,116,JFK,SYR,1330,1441,1552.0,71.0,0,0,N,71,209,0.0,0.0,32.0,0.0
12,5,12/23/22 0:00,B6,16,B6,16,JFK,SYR,810,920,956.0,36.0,0,0,N,70,209,0.0,0.0,0.0,0.0
12,5,12/23/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,157.0,137.0,0,0,N,71,209,0.0,0.0,116.0,0.0
12,5,12/23/22 0:00,B6,656,B6,656,MCO,SYR,1614,1855,1848.0,-7.0,0,0,N,161,1053,,,,0.0
12,5,12/23/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,138.0,100.0,0,0,N,88,209,0.0,29.0,0.0,0.0
12,5,12/23/22 0:00,DL,5114,9E,5114,JFK,SYR,1620,1748,,,1,0,N,88,209,,,,0.0
12,5,12/23/22 0:00,DL,5202,9E,5202,JFK,SYR,950,1114,1132.0,18.0,0,0,N,84,209,0.0,18.0,0.0,0.0
12,5,12/23/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,1333.0,986.0,0,0,N,113,607,985.0,1.0,0.0,0.0
12,5,12/23/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,,,1,0,N,117,607,,,,0.0
12,5,12/30/22 0:00,AA,3392,MQ,3392,ORD,SYR,1733,2019,2007.0,-12.0,0,0,N,106,607,,,,0.0
12,5,12/30/22 0:00,AA,3518,MQ,3518,ORD,SYR,1305,1602,1613.0,11.0,0,0,N,117,607,,,,0.0
12,5,12/30/22 0:00,B6,116,B6,116,JFK,SYR,1335,1448,1439.0,-9.0,0,0,N,73,209,,,,0.0
12,5,12/30/22 0:00,B6,2516,B6,2516,JFK,SYR,2230,2341,2335.0,-6.0,0,0,N,71,209,,,,0.0
12,5,12/30/22 0:00,B6,656,B6,656,MCO,SYR,1545,1828,1923.0,55.0,0,0,N,163,1053,0.0,0.0,20.0,0.0
12,5,12/30/22 0:00,DL,5190,9E,5190,JFK,SYR,2110,2241,2215.0,-26.0,0,0,N,91,209,,,,0.0
12,5,12/30/22 0:00,UA,1998,UA,1998,ORD,SYR,1814,2107,2056.0,-11.0,0,0,N,113,607,,,,0.0
12,5,12/30/22 0:00,UA,3819,ZW,3819,ORD,SYR,1330,1627,1625.0,-2.0,0,0,N,117,607,,,,0.0
12,6,12/3/22 0:00,AA,3518,MQ,3518,ORD,SYR,1308,1602,1546.0,-16.0,0,0,N,114,607,,,,0.0
12,6,12/3/22 0:00,AA,4337,YX,4337,ORD,SYR,1645,1936,1917.0,-19.0,0,0,N,111,607,,,,0.0
12,6,12/3/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1440.0,-6.0,0,0,N,71,209,,,,0.0
12,6,12/3/22 0:00,B6,16,B6,16,JFK,SYR,810,920,911.0,-9.0,0,0,N,70,209,,,,0.0
12,6,12/3/22 0:00,B6,2516,B6,2516,JFK,SYR,2229,2340,2340.0,0.0,0,0,N,71,209,,,,0.0
12,6,12/3/22 0:00,B6,656,B6,656,MCO,SYR,1515,1756,1800.0,4.0,0,0,N,161,1053,,,,0.0
12,6,12/3/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2358,2338.0,-20.0,0,0,N,88,209,,,,0.0
12,6,12/3/22 0:00,DL,5114,9E,5114,JFK,SYR,1615,1740,1729.0,-11.0,0,0,N,85,209,,,,0.0
12,6,12/3/22 0:00,DL,5202,9E,5202,JFK,SYR,950,1114,1108.0,-6.0,0,0,N,84,209,,,,0.0
12,6,12/3/22 0:00,UA,1998,UA,1998,ORD,SYR,1947,2239,2234.0,-5.0,0,0,N,112,607,,,,0.0
12,6,12/3/22 0:00,UA,5271,OO,5271,ORD,SYR,1359,1649,1625.0,-24.0,0,0,N,110,607,,,,0.0
12,6,12/3/22 0:00,WN,1149,WN,1149,MCO,SYR,1125,1405,1411.0,6.0,0,0,N,160,1053,,,,0.0
12,6,12/10/22 0:00,AA,3518,MQ,3518,ORD,SYR,1308,1602,1609.0,7.0,0,0,N,114,607,,,,0.0
12,6,12/10/22 0:00,AA,4337,YX,4337,ORD,SYR,1645,1936,1914.0,-22.0,0,0,N,111,607,,,,0.0
12,6,12/10/22 0:00,B6,116,B6,116,JFK,SYR,1335,1446,1441.0,-5.0,0,0,N,71,209,,,,0.0
